499999995000000.000000,0.050690
499999995000000.000000,0.050808
499999995000000.000000,0.050904
499999995000000.000000,0.050727
499999995000000.000000,0.050484
499999995000000.000000,0.050735
499999995000000.000000,0.050699
499999995000000.000000,0.050685
499999995000000.000000,0.050731
499999995000000.000000,0.050787
499999995000000.000000,0.051097
499999995000000.000000,0.051208
499999995000000.000000,0.050764
499999995000000.000000,0.050572
499999995000000.000000,0.050662
499999995000000.000000,0.051033
499999995000000.000000,0.050732
499999995000000.000000,0.051007
499999995000000.000000,0.050719
499999995000000.000000,0.050832
499999995000000.000000,0.050783
499999995000000.000000,0.050545
499999995000000.000000,0.050811
499999995000000.000000,0.050750
499999995000000.000000,0.051192
499999995000000.000000,0.050491
499999995000000.000000,0.050643
499999995000000.000000,0.050974
499999995000000.000000,0.050835
499999995000000.000000,0.050723
